Topic,Words,Frequency,Timestamp,Name
123,"sindrome, prenupcial, adquirida, inmunodeficiencia, vih",3,1988-01-01,123_vacuna_vacunación_covid_salud
124,"leído, expidir, distinto, , ",2,1988-01-01,124_leído_leer_afi_leeré
126,"periodista, escándalo, reportaje, ucedelstas, anuaria",7,1988-01-01,126_periodista_periodístico_prensa_perio...
128,"tomaseíla, volver, resu, cima, cuestion",6,1988-01-01,128_volver_nuevamente_otorgué_afi
129,"violir, atentado, agina, perpetrado, comu1",5,1988-01-01,129_terrorismo_terrorista_humanos_derech...
130,"pondo, 21581, vivienda, 23091, remunerada",2,1988-01-01,130_vivienda_alquiler_vendedor_locación
131,"jueves, semana, miércoles, próximo, cuestiórt",9,1988-01-01,131_miércoles_jueves_semana_viernes
132,"autoadhesiva, virgen, tclla, tarpeta, banderín",4,1988-01-01,132_nombre_apellido_pila_corrección
136,"luder, italo, sesion, puestos, 137",1,1988-01-01,136_doña_himno_electoral_abierto
137,"resu, ta, signo, chubut, vuelta",19,1988-01-01,137_sírvar_resu_rizzotti_ta
138,"debate, , , , ",7,1988-01-01,138_lombardi_vidal_debate_vivero
140,"localidad, telefónico, radioenlace, villegas, saboya",1,1988-01-01,140_localidad_telefónico_comunicaciones_...
141,"interrumpir, sírvanse, hallar, finalidad, ",2,1988-01-01,141_interrumpir_interrup_dencia_presi
144,"suficientemente, apoyar, realizar, , ",3,1988-01-01,144_martiarena_suficientemente_hagman_ap...
145,"potable, población, saneamiento, agua, excreta",4,1988-01-01,145_salud_medicina_médico_medicamento
146,"bogado, ervaciones, eleuterio, 88, floro",5,1988-01-01,146_flores_plantee_riutort_planteo
147,"información, rendir, distinto, tener, ",2,1988-01-01,147_conocimiento_información_tomar_conoc...
148,"caso, continúe, posteriori, aramburu, formulo",9,1988-01-01,148_caso_suponer_demandar_separado
149,"referir, él, , , ",5,1988-01-01,149_referir_él_refer_déjeme
150,"acceder, requerido, , , ",2,1988-01-01,150_laspina_acceder_afi_lasbanca
151,"autenticacer, diarios, archivarán1, formular, corrección",10,1988-01-01,151_autenticacer_archivar_formular_diari...
152,"oportunidad, reservoir, solicité, bago, surgiar",10,1988-01-01,152_oportunidad_solicité_ocasión_aprovec...
153,"6276, delibero, así, supremacía, constitución",5,1988-01-01,153_constitución_jura_requerírsele_esqui...
154,"respaldamos, apoyo, clérici, indicación, dictaminar",5,1988-01-01,154_apoyo_apoyar_apoyamos_adelantar
155,"electrónicamente, íntimamente, comprensión, conveniente, vinculado",2,1988-01-01,155_sistema_electrónicamente_funcionar_l...
156,"enunciada, aprobada, proposición, evaluación, traslado",4,1988-01-01,156_iniciativa_ambos_resulta_brevedad
157,"suprimir, deí, eliminar, , ",6,1988-01-01,157_eliminación_suprimir_eliminado_elimi...
159,"resu, reconsiderar, ta, reconsideración, ",2,1988-01-01,159_reconsideración_reconsideracion_reco...
162,"pronuncie, acento, élite, enunciacer, elite",9,1988-01-01,162_pronunciamiento_pronuncie_acento_éli...
163,"papa, avalos, importación, polonia, pojaco",4,1988-01-01,163_exportación_importación_mercadería_c...
164,"matzkin, formación, juicio, ministro, economía",1,1988-01-01,164_economía_ministro_ministerio_italo
165,"buceta, juez, doctor, juicio, 87",4,1988-01-01,165_juicio_juez_doctor_actuación
167,"hcí, , , , ",1,1988-01-01,167_carro_nanni_mounier_car
171,"xiv, xix, , , ",5,1988-01-01,171_ficación_afi_xiv_xix
172,"referencia, encabezamiento, incluido, finalmente, nuevamente",7,1988-01-01,172_referencia_coautor_referencien_lengu...
173,"garay, dccir, tomasella, cima, for",5,1988-01-01,173_escuchar_garay_reitero_escúchenme
174,"traslado, , , , ",1,1988-01-01,174_traslado_montoto_solicitud_trasladar
175,"pedidos, mociones, informes, consulta, provisional",16,1988-01-01,175_pedidos_mociones_informes_consulta
176,"pregunta, englobarla, requiercn, desistar, echagüe",5,1988-01-01,176_pregunta_preguntar_contestar_respond...
177,"radical, fteunién, 5238, espuriamente, llevé",9,1988-01-01,177_radical_radicalismo_bancada_evolució...
178,"sugerido, sugerencia, sugerir, amabilidad, aramburu",9,1988-01-01,178_sugerencia_sugerir_sugerido_acepto
180,"refutar, manifestación, tal, desarrollar, existir",2,1988-01-01,180_inconveniente_excusación_contrario_e...
181,"respetar, , , , ",2,1988-01-01,181_petri_respetar_petmite_calma
182,"pregunta, , , , ",3,1988-01-01,182_pregunta_realizar_preguntar_raro
184,"viético, soi, infiltración, palco, públicas",3,1988-01-01,184_audiencia_guardar_público_requerírse...
185,"agregado, , , , ",2,1988-01-01,185_agregado_genera_resulta_gennaro
186,"tema, , , , ",3,1988-01-01,186_pala_tema_hase_interesado
187,"consulta, anote, aclaracion, insistencia, aconsejar",7,1988-01-01,187_consulta_consultar_asesoramiento_ase...
189,"taquigráfico, taquígrafo, versión, dispusiser, clarificación",5,1988-01-01,189_versión_taquigráfico_taquigráfi_taqu...
-1,"1989, emergencia, 89, diputados, él",3207,1989-01-01,-1_él_provincia_caso_año
0,"1989, emergencia, económico, país, iva",520,1989-01-01,0_argentino_argentina_país_gobierno
1,"ele, 1989, presupuesto, austral, déficit",86,1989-01-01,1_presupuesto_gasto_ciento_millón
2,"gómez, soria, sonego, cardo, rodrigo",38,1989-01-01,2_pastoriza_landau_abdala_silvestre
3,"debate, discusión, formulo, breve, lázara",80,1989-01-01,3_debate_discusión_tema_debatir
4,"educativo, universidad, incremento, 88, quilmes",17,1989-01-01,4_educación_universidad_docente_educativ...
5,"regalía, gas, precio, hidrocarburo, ypf",108,1989-01-01,5_energía_gas_combustible_combustibles
6,"estupefaciente, pena, prisión, penal, reprimir",71,1989-01-01,6_penal_código_pena_delito
7,"163, 144, electrónicamente, 651s, 147",27,1989-01-01,7_afi_127_129_131
8,"impuesto, iva, tributario, ele, reforma",129,1989-01-01,8_impuesto_ganancia_tributario_fiscal
9,"7959, efigies, pá5018, 23635, 4710",6,1989-01-01,9_registrar_afi_él_136
10,"apartar, haber, ele, él, raer",28,1989-01-01,10_haber_él_sr_referir
11,"trabajador, trabajo, despido, laboral, indemnización",30,1989-01-01,11_trabajo_trabajador_empleador_laboral
12,"droga, cocaína, consumo, coca, estupefaciente",35,1989-01-01,12_salud_discapacidad_paciente_pública
13,"precio, billetes, circulacion, emision, dosis",27,1989-01-01,13_precio_dólares_italo_millón
14,"president, presidente, manzano, abreviándolo, presidentepropongo",12,1989-01-01,14_presiden_president_bue_sugerir
15,"doctor, ucedé, aitura, extravié, malliov",14,1989-01-01,15_doctor_caride_hoz_ocupar
16,"vedia, picrri, rolando, jurar, íncojporan",28,1989-01-01,16_resulta_pala_afi_sin
17,"89, rodante, departameneo, bisoiotti, muiíimodal",8,1989-01-01,17_ferroviario_ruta_ferrocarril_transpor...
18,"jubilado, pensión, mutual, retiro, instituto",34,1989-01-01,18_pensión_previsional_jubilado_jubilaci...
19,"requerido, jurar, renuncia, jura, reinaldo",47,1989-01-01,19_jurar_jura_someter_sr
20,"manifestaciones, zamora, manifestación, autorizad, coinunieacer",11,1989-01-01,20_manifestaciones_manifestación_barra_l...
21,"diputados, 7908, 2138, nacioin, 2268",45,1989-01-01,21_diputados_5282_pala_pág
22,"defensa, 22955, leethra, g212, pdcienibve",5,1989-01-01,22_militar_fuerza_defensa_soldati
23,"nominatividad, anónimo, político, manzano, anonimato",22,1989-01-01,23_político_democracia_partido_debate
24,"legislador, baños, manzano, ministro, dificultoso",37,1989-01-01,24_legislador_congreso_legislativo_parla...
25,"sr, picrri, permite, diputado, zamora",55,1989-01-01,25_sr_pala_concedo_álvaro
26,"vicepresidente, vanossi, alasino, ambrosio, reinaldo",40,1989-01-01,26_vicepresidente_vicepresidencia_ocupar...
27,"1989, aviso, osvaldo, junio, 1988",10,1989-01-01,27_educación_escuela_monumento_aconsejar
28,"ordinario, 89, 88, 1989, 19s9",12,1989-01-01,28_2007_2010_2006_07
29,"1989, 1781, 1753, diputados, véanse",34,1989-01-01,29_1984_1985_diputados_véanse
30,"89, agropecuario, 88, cereales, productor",37,1989-01-01,30_agropecuario_ganadería_productor_agri...
31,"externo, deuda, suscripción, 19686, bono",18,1989-01-01,31_deudor_deuda_hipotecario_crédito
32,"avallan, bassarti, soinkeer, avílenlo, aleude",2,1989-01-01,32_evangelios_santos_dios_jurar
33,"justicialista, justíciaiista, desisto, caray, beneficiir",13,1989-01-01,33_justicialista_juez_justicia_bancada
34,"inscripción, 63, nacimiento, heredero, declaratoria",3,1989-01-01,34_matrimonio_divorcio_cónyuge_hijo
35,"radio, radiodifusión, emisora, canal, privatizar",39,1989-01-01,35_teatral_radio_televisión_audiovisual
36,"memoria, rendido, vertido, pronunciado, camus",15,1989-01-01,36_memoria_rendido_homenajes_rendir
37,"the, nuclear, and, agreement, this",13,1989-01-01,37_nuclear_energía_energético_gas
38,"cívica, radical, unión, nombre, integrante",30,1989-01-01,38_cívica_radical_unión_nombre
39,"votar, incornoracer, aíiumalivo, formaa, contmuíícióilfdel",17,1989-01-01,39_votar_voté_votado_vota
40,"aramouni, tueutíiul, íñor, llanui, néuquén",26,1989-01-01,40_leito_aparicio_alderete_leavy
41,"yate, aeronave, automóvil, rural, reemplazar",6,1989-01-01,41_aéreo_aerolíneas_argentinas_aeronave
42,"discúlpeme, disculpe, solicité, cuestion, insistencia",3,1989-01-01,42_disculpe_disculpa_perdón_discúlpeme
43,"conitestar, ilutados, señev, ministro, agilizaríar",6,1989-01-01,43_ministros_gabinete_jefe_ministro
44,"explieitarar, respeto, activamente, dedicación, consentir",4,1989-01-01,44_respeto_respetar_respetuoso_señores
45,"innrk, reputo, escuchar, cosita, escucharer",8,1989-01-01,45_escuchar_oradora_escuchaber_escuchen
46,"período, ordinario, intercalar, incluido, sta",13,1989-01-01,46_momento_plazo_quórum_oportuno
47,"xviii, xii, xvi, contener, 2ri",14,1989-01-01,47_agost_carreño_2º_xii
49,"terca, résped, cerno, rodrigue, psíquicamente",2,1989-01-01,49_aborto_mujer_embarazo_salud
50,"1989, 714, implantar, 3058, mayo",3,1989-01-01,50_decreto_648_alidez_derogar
52,"ley1, iniciadoro, aviso, seando, definitivamente",5,1989-01-01,52_ley_aviso_roja_definitivamente
53,"secretario, frigerl, prosecretario, secretaria, matzkin",9,1989-01-01,53_secretario_jefe_gabinete_secretaria
54,"torácico, micrófono, s19, cambial, voz",5,1989-01-01,54_micrófono_audio_sonido_receptor
55,"autor, conformidad, asentimiento, queacer, boecomo",14,1989-01-01,55_redacción_autor_copia_citación
56,"initrsc, termino, coautor, sos, permanencia",5,1989-01-01,56_continúir_finalizar_proseguir_continú...
57,"provincia, privatización, puerto, gobernador, asentamiento",13,1989-01-01,57_provincia_provincial_jurisdicción_int...
58,"icitado, eormosa, registrado, aparecer, borda",5,1989-01-01,58_registrado_sarghini_carrió_grosso
59,"taquígrafos, cedrola, lorenzo, 157, director",16,1989-01-01,59_taquígrafos_director_cuerpo_monasteri...
60,"jaroslavsky, pase, durañona, exhortación, indignación",35,1989-01-01,60_jaroslavsky_sr_manzano_proposición
61,"renuncia, presentado, presentación, cormillot, everardo",37,1989-01-01,61_renuncia_presentado_peticiones_renunc...
62,"risas, ntimie, rilar, riso, provecí",8,1989-01-01,62_risas_humor_risa_reír
63,"formulár, ecuación, ínstitu, relativo, necesitarir",3,1989-01-01,63_educación_educativo_universidad_docen...
64,"custer, jura, involucrar, requerido, regímén",2,1989-01-01,64_provincia_provincias_jura_requerírsel...
65,"1989, período, 1ds9, peterior, 7973",11,1989-01-01,65_boletín_prescindir_enunciación_resuel...
66,"pellin, ditado, rechazar, debate, ",2,1989-01-01,66_yasky_espert_acordar_allende
67,"rugir, , , , ",2,1989-01-01,67_massot_mayoraz_rugir_vallone
68,"dedicado, independientemente, consciente, tesoro, imposible",1,1989-01-01,68_desastre_zona_emergencia_agropecuario
69,"inflación, ele, azúcar, azucarero, dólar",17,1989-01-01,69_de_la_que_el
70,"tabaco, fondo, excedent, productor, 19800",31,1989-01-01,70_tabaco_cigarrillo_tabacalero_fumar
71,"consecuencia1, lan, 235, , ",1,1989-01-01,71_abstenciones_abstención_afi_195
72,"6q, 6p, pensár, abocado, paro",6,1989-01-01,72_6º_7º_1º_8º
73,"oficialmente, aranda, casa, casas, convocado",5,1989-01-01,73_casas_bue_considera_figueroa
74,"turístico, turismo, partes, contratantes, cooperación",5,1989-01-01,74_turismo_turístico_viaje_actividad
75,"mnta, bordín, profili, carosio, conferencia",3,1989-01-01,75_inte_ocaña_conferencia_abierto
78,"reconsideración, aramouni, reconsiderar, 116, quinto",9,1989-01-01,78_reconsideración_reconsiderar_formulo_...
80,"conversárar, todiciembre, 6131, austral, 500000000",2,1989-01-01,80_bosque_nativo_ambiental_forestal
81,"698, cofirmante, 383, s9, 434",1,1989-01-01,81_civil_código_sustitución_padre
82,"anotación, dir, treinta, breve, ampliamente",3,1989-01-01,82_treinta_veinte_segundo_quince
83,"nivr, 7fi3, airi, velase, mtos",4,1989-01-01,83_vea_pág_otación_él
85,"paccc, cofirmante, mejo, 901, s9",1,1989-01-01,85_abstenciones_abstención_afi_131
86,"coca, coqueo, hoja, inca, costumbre",1,1989-01-01,86_estrofa_entonar_himno_orquesta
87,"chubut, , , , ",4,1989-01-01,87_chubut_pala_sidencia_monti
88,"quiniela, premio, club, juniors, juego",7,1989-01-01,88_deportivo_antidopaje_deporte_fútbol
89,"agotar, interferir, recordar, rectificar, previamente",3,1989-01-01,89_recordar_italo_nalizado_olvidar
90,"sotelo, modificacion, sugerencia, alterar, totalmente",4,1989-01-01,90_cambio_juntos_cambiar_interbloque
91,"desisto, originario, refeír, registrir, xii",6,1989-01-01,91_tema_motivo_razón_lógica
92,"puestos, sesion, abierto, presencia, electoral",9,1989-01-01,92_abierto_presencia_puestos_electoral
95,"parra, encaje, corca, ersiones, banco",4,1989-01-01,95_banco_central_directorio_negociación
97,"dieta, goce, descuento, homenajes, votar1",12,1989-01-01,97_dieta_goce_homenajes_descuento
99,"domiciliado, electoral, 1989, dni, 1987",24,1989-01-01,99_electoral_alianza_dni_candidato
100,"punto, , , , ",1,1989-01-01,100_osuna_llancafilo_vásquez_punto
102,"solicitud, xiíi, solicitarme, plantearé, cedere",8,1989-01-01,102_solicitud_peticiones_solicité_solici...
103,"laya, vivido, mosconi, satisfacción, preceder",2,1989-01-01,103_agradecer_apreciación_agradecimiento...
104,"mañana, aprovechacer, sabsr, inervación, prorroguir",8,1989-01-01,104_mañana_ayer_acordar_desplacer
105,"científico, tecnológico, investigación, innovar, innovación",4,1989-01-01,105_ciencia_tecnología_innovación_tecnol...
106,"alimentario, programa, ejecutoro, ejecutora, unidad",20,1989-01-01,106_alimentario_alimento_programa_alimen...
107,"esul, elevadores, listada, terminales, ger",4,1989-01-01,107_italo_compañía_empresa_firma
108,"renunciar, renuncia, presentado, , ",3,1989-01-01,108_cientemente_apoyado_sufi_juliano
109,"discriminatorio, interpretación, peligroso, interpretativo, antecedenir",4,1989-01-01,109_corte_juez_patti_judicial
110,"conjugación, refiriéndome, cuerpo, prolongar, designe",3,1989-01-01,110_cuerpo_renumeración_corpacci_faculta...
114,"embarcación, puerto, quequén, ele, multinacional",12,1989-01-01,114_pesca_pesquero_mar_buque
115,"guerrero, , , , ",2,1989-01-01,115_ministros_gabinete_jefe_sota
116,"proposicion, recaidos, resolucion, declaracion, resolución1",6,1989-01-01,116_resolución_disidencias_aciones_obser...
117,"suficientemente, apoyar, apoyado, solíeili, díputadi",7,1989-01-01,117_suficientemente_apoyado_apoyar_consi...
122,"diputad, prioritariamente, tre, tercer, agregar",4,1989-01-01,122_3º_5º_polini_1º
123,"ascgurable, polio, ijue, contratir, seguro",1,1989-01-01,123_vacuna_vacunación_covid_salud
124,"leído, leer, él, , ",4,1989-01-01,124_leído_leer_afi_leeré
125,"espinoza, , , , ",1,1989-01-01,125_contigiani_selva_afi_espinoza
126,"vmióm, cotii, di5984, pillado, alude",3,1989-01-01,126_periodista_periodístico_prensa_perio...
128,"volver, durañona, vedia, córtese, estudio",3,1989-01-01,128_volver_nuevamente_otorgué_afi
129,"atentado, confederacion, 2479, confederación, repudio",4,1989-01-01,129_terrorismo_terrorista_humanos_derech...
130,"alquiler, 1989, locativo, mes, inquilino",12,1989-01-01,130_vivienda_alquiler_vendedor_locación
131,"miércoles, vixaordiuaria, viernes, jueves, ruin",5,1989-01-01,131_miércoles_jueves_semana_viernes
132,"riutort, anuncio, nombre, manzano, corrección",2,1989-01-01,132_nombre_apellido_pila_corrección
136,"aquiles, fortunio, domingo, jura, electoral",1,1989-01-01,136_doña_himno_electoral_abierto
137,"resu, ta, , , ",2,1989-01-01,137_sírvar_resu_rizzotti_ta
138,"debate, , , , ",8,1989-01-01,138_lombardi_vidal_debate_vivero
141,"interrumpir, interrupc, óu, concederé, irrupción",5,1989-01-01,141_interrumpir_interrup_dencia_presi
143,"hacerlol, propono, picrri, nen, encabezar",5,1989-01-01,143_indicar_tienir_yo_pala
144,"suficientemente, apoyar, efectuer, puebla, chubut",8,1989-01-01,144_martiarena_suficientemente_hagman_ap...
145,"atribuyo, argumentativo, inserte, abundamiento, innecesariamente",1,1989-01-01,145_salud_medicina_médico_medicamento
146,"eslá, picrri, plantee, rosas, planteo",3,1989-01-01,146_flores_plantee_riutort_planteo
147,"matzbin, obro, conocimiento, información, consistente",6,1989-01-01,147_conocimiento_información_tomar_conoc...
148,"referido, tema, caso, , ",1,1989-01-01,148_caso_suponer_demandar_separado
149,"referir, él, , , ",3,1989-01-01,149_referir_él_refer_déjeme
150,"lasbanca, toriza, desairado, castiella, au",3,1989-01-01,150_laspina_acceder_afi_lasbanca
151,"someter, servaciones, obj, autenticacer, diarios",6,1989-01-01,151_autenticacer_archivar_formular_diari...
152,"oportunidad, referencia, , , ",2,1989-01-01,152_oportunidad_solicité_ocasión_aprovec...
153,"ordinario, período, dccisión, contribüción, finalizar",6,1989-01-01,153_constitución_jura_requerírsele_esqui...
154,"dqsear, snficíentemnite, apoyo, limitaré, apoyar",8,1989-01-01,154_apoyo_apoyar_apoyamos_adelantar
